,title,release_date,poster,allocine_id,genre
16072,"Les Supers Nanas - Powerpuff girls, le film",2002-08-28,http://fr.web.img1.acsta.net/medias/nmedia/00/02/49/01/af.jpg,43356,Animation
16074,Wallabout,2016-04-13,http://fr.web.img6.acsta.net/pictures/16/03/02/10/17/049475.jpg,245084,Drame
16075,Hellboy,2019-05-08,http://fr.web.img2.acsta.net/pictures/19/03/01/10/42/2127874.jpg,256092,Action
16076,Sherlock Holmes et l'arme secrète,2018-09-19,http://fr.web.img5.acsta.net/pictures/18/09/10/16/57/2736155.jpg,60508,Thriller-Policier
16077,The Lighthouse,2019-12-18,http://fr.web.img6.acsta.net/pictures/19/10/24/12/33/4915869.jpg,262493,Thriller-Policier
16078,Paterson,2016-12-21,http://fr.web.img1.acsta.net/pictures/16/10/26/11/22/213560.jpg,228189,Drame
16080,Le Dernier Round,2019-10-30,http://fr.web.img3.acsta.net/pictures/17/01/16/13/31/466643.jpg,41565,Comédie
16083,Kung Fu Panda 3,2016-03-30,http://fr.web.img4.acsta.net/pictures/15/12/22/16/33/057277.jpg,194397,Animation
16086,The Lovebirds,2020-04-29,http://fr.web.img3.acsta.net/pictures/20/01/16/19/07/1568222.jpg,267358,Comédie
16089,Osmosis Jones,2001-12-19,http://fr.web.img2.acsta.net/medias/nmedia/00/02/33/85/19166640.jpg,29278,Comédie
16093,Interstellar,2014-11-05,http://fr.web.img1.acsta.net/pictures/14/09/24/12/08/158828.jpg,114782,Drame
16096,Le Rock du bagne,1958-01-01,http://fr.web.img6.acsta.net/medias/nmedia/18/76/60/73/19293200.jpg,11103,Drame
16097,Colis Suspect,2019-06-06,http://fr.web.img1.acsta.net/pictures/19/05/06/15/17/3542958.png,274015,Documentaire
16098,Le Dernier samouraï,2004-01-14,http://fr.web.img5.acsta.net/medias/nmedia/18/35/14/62/18369417.jpg,46943,Action
16100,Notre pain quotidien,2017-10-18,http://fr.web.img4.acsta.net/pictures/17/08/17/16/54/520331.jpg,3936,Drame
16102,Dog Pound,2010-06-23,http://fr.web.img2.acsta.net/medias/nmedia/18/70/90/50/19469229.jpg,137312,Drame
16103,Monsieur Joe,1950-01-11,http://fr.web.img2.acsta.net/medias/nmedia/18/71/09/38/19122860.jpg,10336,Comédie dramatique
16106,A.I. Intelligence artificielle,2001-10-24,http://fr.web.img5.acsta.net/medias/nmedia/00/00/00/64/69216449_af.jpg,29280,Drame
16109,Alita : Battle Angel,2019-02-13,http://fr.web.img1.acsta.net/pictures/18/12/20/17/14/4514778.jpg,61280,Action
16115,Cigognes et compagnie,2016-10-12,http://fr.web.img2.acsta.net/pictures/16/07/21/14/35/352756.jpg,237409,Animation
16117,"Adieu, je reste",1978-05-10,http://fr.web.img6.acsta.net/medias/nmedia/18/72/97/65/19185007.jpg,45154,Comédie
16119,Les Quatre cavaliers de l'apocalypse,1962-01-18,http://fr.web.img5.acsta.net/medias/nmedia/18/60/11/44/18610541.jpg,47970,Drame
16120,The Florida Project,2017-12-20,http://fr.web.img6.acsta.net/pictures/17/09/18/14/51/1594606.jpg,246882,Drame
16121,Tous en scène 2,2021-07-07,http://fr.web.img3.acsta.net/pictures/19/02/22/13/46/4353125.jpg,253538,Animation
16122,L'Homme irrationnel,2015-10-14,http://fr.web.img4.acsta.net/pictures/15/09/03/15/38/066511.jpg,228707,Drame
16125,Live By Night,2017-01-18,http://fr.web.img1.acsta.net/pictures/16/12/13/16/12/023934.jpg,206180,Thriller-Policier
16126,Anomalisa,2016-02-03,http://fr.web.img2.acsta.net/pictures/15/12/09/15/13/163293.jpg,223076,Animation
16130,Song To Song,2017-07-12,http://fr.web.img5.acsta.net/pictures/17/04/14/11/13/222224.jpg,196965,Drame
16132,Queen & Slim,2020-02-12,http://fr.web.img5.acsta.net/pictures/19/12/20/14/26/5728038.jpg,266341,Thriller-Policier
16133,Pluie d'enfer,1998-05-06,http://fr.web.img6.acsta.net/medias/nmedia/images/affiches/041141.jpg,17509,Thriller-Policier
16134,Fast & Furious 8,2017-04-12,http://fr.web.img3.acsta.net/pictures/17/03/03/17/27/305158.jpg,221541,Action
16135,La Grande Aventure Lego 2,2019-02-20,http://fr.web.img6.acsta.net/pictures/19/02/13/10/06/3496683.jpg,226917,Animation
16136,Conspiracy,2017-05-31,http://fr.web.img3.acsta.net/pictures/17/04/14/11/31/242424.jpg,228197,Thriller-Policier
16137,Vue sur mer,2015-12-09,http://fr.web.img1.acsta.net/pictures/15/08/07/11/45/260380.jpg,228709,Drame
16138,Africa Fusion,2016-04-27,http://fr.web.img5.acsta.net/pictures/16/03/14/15/23/547340.jpg,245861,Documentaire
16139,"On s'fait la valise, docteur ?",1972-09-06,http://fr.web.img4.acsta.net/medias/nmedia/18/71/96/62/19182250.jpg,49765,Comédie
16140,La Vengeresse,2017-04-05,http://fr.web.img6.acsta.net/pictures/17/03/15/09/13/038900.jpg,246629,Animation
16142,Celui par qui le scandale arrive...,1961-05-01,http://fr.web.img4.acsta.net/medias/nmedia/18/36/17/37/18458462.jpg,58981,Drame
16143,The Mountain : une odyssée américaine,2019-06-26,http://fr.web.img2.acsta.net/pictures/19/06/03/09/21/2535345.jpg,266086,Drame
16145,Virus,1999-02-17,http://fr.web.img3.acsta.net/medias/nmedia/images/affiches/033974.jpg,13158,Thriller-Policier
16147,Fast & Furious 9,2020-05-20,http://fr.web.img3.acsta.net/pictures/20/01/31/09/46/1825827.jpg,221542,Action
16150,Captive State,2019-04-03,http://fr.web.img1.acsta.net/pictures/19/03/25/15/48/1863784.jpg,249702,Thriller-Policier
16153,Elvis & Nixon,2016-07-20,http://fr.web.img1.acsta.net/pictures/16/06/22/09/27/120157.jpg,198759,Comédie
16155,Brooklyn Affairs,2019-12-04,http://fr.web.img2.acsta.net/pictures/19/10/25/15/24/5126095.jpg,138087,Thriller-Policier
16156,Captain America: Civil War,2016-04-27,http://fr.web.img5.acsta.net/pictures/16/03/11/09/46/182814.jpg,215143,Action
16157,Angel Eyes,2001-10-10,http://fr.web.img6.acsta.net/medias/nmedia/00/02/31/94/69216144_af.jpg,28519,Thriller-Policier
16158,Undercover - Une histoire vraie,2019-01-02,http://fr.web.img4.acsta.net/pictures/18/11/23/15/03/3118154.jpg,237415,Drame
16159,La Favorite,2019-02-06,http://fr.web.img6.acsta.net/pictures/19/01/24/09/18/2555640.jpg,241255,Drame
16163,Mission,1986-10-01,http://fr.web.img1.acsta.net/pictures/19/05/29/17/19/0476947.jpg,2152,Drame
16164,Jules César,1953-10-16,http://fr.web.img6.acsta.net/medias/nmedia/18/62/87/07/18866716.jpg,2664,Drame
16166,Roger et moi,1990-03-21,http://fr.web.img4.acsta.net/medias/nmedia/18/63/84/85/18720115.jpg,5480,Documentaire
16167,Magic Mike XXL,2015-07-08,http://fr.web.img6.acsta.net/pictures/15/05/22/09/45/222830.jpg,210024,Comédie
16168,Roméo doit mourir,2000-11-01,http://fr.web.img4.acsta.net/medias/04/99/79/049979_af.jpg,25960,Action
16171,"Torque, la route s'enflamme",2004-02-18,http://fr.web.img2.acsta.net/medias/nmedia/18/35/19/34/18371099.jpg,45672,Action
16176,Une femme dangereuse,1947-07-02,http://fr.web.img4.acsta.net/medias/nmedia/18/62/82/57/18653327.jpg,3689,Thriller-Policier
16178,Night Run,2015-03-11,http://fr.web.img6.acsta.net/pictures/15/02/18/11/20/068621.jpg,217705,Action
16179,Stronger,2018-02-07,http://fr.web.img1.acsta.net/pictures/17/11/14/10/52/1758340.jpg,230249,Drame
16181,L'Homme aux deux cerveaux,1983-09-07,http://fr.web.img4.acsta.net/medias/nmedia/18/36/37/52/18478140.jpg,39785,Comédie
16184,"Be natural, l’histoire cachée d’Alice Guy-Blaché",2020-03-18,http://fr.web.img5.acsta.net/pictures/20/02/12/09/34/3406076.jpg,264298,Documentaire
16185,Les Hommes du Président,1976-09-22,http://fr.web.img5.acsta.net/medias/nmedia/18/36/25/32/18465546.jpg,3690,Drame
16186,Serendipity,2019-10-23,http://fr.web.img4.acsta.net/pictures/19/10/11/12/01/1413622.jpg,271466,Documentaire
16188,L'Effaceur,1996-08-07,http://fr.web.img5.acsta.net/medias/nmedia/18/36/22/50/18997059.jpg,15210,Action
16189,Les Chansons que mes frères m’ont apprises,2015-09-09,http://fr.web.img2.acsta.net/pictures/15/08/03/17/52/113276.jpg,233834,Drame
16190,Tully,2018-06-27,http://fr.web.img3.acsta.net/pictures/18/02/28/15/26/4397667.jpg,246378,Drame
16191,Resident Evil : Chapitre Final,2017-01-25,http://fr.web.img4.acsta.net/pictures/16/11/24/15/35/032101.jpg,181098,Action
16194,Elvis: That's the Way it is,2007-10-10,http://fr.web.img1.acsta.net/medias/nmedia/18/64/85/43/18808751.jpg,54890,Documentaire
16197,Crimson Peak,2015-10-14,http://fr.web.img3.acsta.net/pictures/15/08/10/09/02/444339.jpg,216427,Drame
16198,Coeurs perdus en Atlantide,2002-01-16,http://fr.web.img5.acsta.net/medias/nmedia/00/02/38/29/coeurs.jpg,29035,Drame
16200,Ricki and the Flash,2015-09-02,http://fr.web.img1.acsta.net/pictures/15/06/08/10/38/040687.jpg,227947,Comédie dramatique
16201,Galveston,2018-10-10,http://fr.web.img6.acsta.net/pictures/18/08/29/11/36/3488363.jpg,228971,Thriller-Policier
16203,King : de Montgomery à Memphis,2018-08-22,http://fr.web.img5.acsta.net/pictures/18/07/27/09/52/2599865.jpg,116587,Documentaire
16204,Angry Birds : Copains comme cochons,2019-10-16,http://fr.web.img2.acsta.net/pictures/19/07/23/15/56/2238022.jpg,249707,Animation
16205,Tout est illuminé,2005-12-14,http://fr.web.img5.acsta.net/medias/nmedia/18/35/62/40/18457384.jpg,56427,Comédie dramatique
16209,La Famille Jones,2010-11-17,http://fr.web.img5.acsta.net/medias/nmedia/18/79/92/81/19538970.jpg,139372,Comédie
16211,Le Grinch,2018-11-28,http://fr.web.img6.acsta.net/pictures/18/10/12/14/23/1669146.jpg,218476,Animation
16212,Criminal Squad,2018-02-21,http://fr.web.img4.acsta.net/pictures/18/01/19/09/58/3736902.jpg,228972,Thriller-Policier
16213,"Taking lives, destins violés",2004-04-28,http://fr.web.img6.acsta.net/medias/nmedia/18/35/22/31/18376101.jpg,33900,Thriller-Policier
16214,Skate Kitchen,2019-01-30,http://fr.web.img2.acsta.net/pictures/18/12/03/12/34/4396812.jpg,258156,Drame
16215,L'Art du mensonge,2020-01-01,http://fr.web.img3.acsta.net/pictures/19/12/09/16/14/2332513.jpg,263277,Thriller-Policier
16216,Sérénade à trois,2018-02-21,http://fr.web.img5.acsta.net/pictures/18/01/24/14/41/0231092.jpg,1389,Comédie
16217,La Théorie du Chaos,2008-09-10,http://fr.web.img5.acsta.net/medias/nmedia/18/71/52/00/19137075.jpg,135533,Comédie dramatique
16218,U.S. Marshals,1998-04-15,http://fr.web.img3.acsta.net/medias/nmedia/00/02/16/61/19167339.jpg,17261,Thriller-Policier
16221,Morgane,2016-09-28,http://fr.web.img3.acsta.net/pictures/16/08/31/09/46/004023.jpg,236397,Thriller-Policier
16223,Ninotchka,1940-04-03,http://fr.web.img4.acsta.net/medias/nmedia/18/36/26/29/18466576.jpg,366,Comédie
16224,Superman,1979-01-26,http://fr.web.img4.acsta.net/medias/nmedia/18/35/37/93/18869777.jpg,878,Action
16225,L'Arrangement,1970-05-20,http://fr.web.img5.acsta.net/pictures/210/611/21061127_2013112616510692.jpg,1134,Drame
16226,Frantic,1988-03-30,http://fr.web.img2.acsta.net/medias/nmedia/images/affiches/007903.jpg,3438,Thriller-Policier
16227,Terrain miné,1994-04-06,http://fr.web.img3.acsta.net/medias/nmedia/18/66/64/70/18946139.jpg,9838,Action
16228,Les Pleins pouvoirs,1997-05-21,http://fr.web.img1.acsta.net/medias/nmedia/18/65/60/19/19158665.jpg,12142,Thriller-Policier
16229,Comme chiens et chats,2001-08-15,http://fr.web.img4.acsta.net/medias/nmedia/00/02/24/03/69214647_af.jpg,29294,Comédie
16230,22 Miles,2018-08-29,http://fr.web.img1.acsta.net/pictures/18/08/08/15/23/5182038.jpg,235886,Action
16231,Jigsaw,2017-11-01,http://fr.web.img6.acsta.net/pictures/17/10/04/11/04/3025573.jpg,181102,Thriller-Policier
16233,Au-delà du réel,1981-09-30,http://fr.web.img4.acsta.net/medias/nmedia/18/69/56/92/19067698.jpg,111,Drame
16235,The Tomorrow War,2020-12-23,http://fr.web.img6.acsta.net/pictures/19/12/19/11/04/2282955.jpg,271727,Action
16237,Le Cas Richard Jewell,2020-02-19,http://fr.web.img6.acsta.net/pictures/20/01/09/14/26/2410363.jpg,226927,Drame
16241,Nos souvenirs,2016-04-27,http://fr.web.img5.acsta.net/pictures/16/04/06/09/13/481897.jpg,226928,Drame
16242,Nerve,2016-08-24,http://fr.web.img3.acsta.net/pictures/16/07/20/14/57/096593.jpg,235120,Thriller-Policier
16244,Mandorla,2016-09-07,http://fr.web.img1.acsta.net/pictures/16/04/13/14/36/292531.jpg,246640,Drame
16246,A Christmas Story,1984-11-28,http://fr.web.img5.acsta.net/medias/nmedia/18/72/36/40/19161305.jpg,58992,Comédie
16247,Poséidon,2006-06-14,http://fr.web.img4.acsta.net/medias/nmedia/18/36/25/12/18629206.jpg,60016,Action
16248,Deepwater,2016-10-12,http://fr.web.img5.acsta.net/pictures/16/07/22/09/34/543663.jpg,191344,Drame
16249,Spider-Man: Homecoming 3,2021-07-14,http://fr.web.img1.acsta.net/pictures/19/10/02/21/34/5281471.jpg,256880,Action
16250,Very Bad Trip 3,2013-05-29,http://fr.web.img6.acsta.net/pictures/210/080/21008070_20130524113929346.jpg,194160,Comédie
16253,The Walk – Rêver Plus Haut,2015-10-28,http://fr.web.img5.acsta.net/pictures/15/10/21/09/53/105871.jpg,226673,Drame
16255,I Wish - Faites un vœu,2017-07-26,http://fr.web.img5.acsta.net/pictures/17/06/20/09/56/012529.jpg,249201,Thriller-Policier
16256,"Peggy Guggenheim, la collectionneuse",2017-07-26,http://fr.web.img5.acsta.net/pictures/17/06/26/15/31/189269.jpg,255345,Documentaire
16257,Menaces dans la nuit,2019-01-16,http://fr.web.img3.acsta.net/pictures/18/11/14/11/26/3948294.jpg,9842,Drame
16258,Gods Of Egypt,2016-04-06,http://fr.web.img1.acsta.net/pictures/16/02/19/16/53/171596.jpg,207730,Action
16259,Spider-Man: Homecoming,2017-07-12,http://fr.web.img3.acsta.net/pictures/17/05/24/15/35/100661.jpg,209778,Action
16260,M. Night Shyamalan Thriller 2023,2023-02-15,http://fr.web.img6.acsta.net/pictures/20/01/08/13/36/3527810.jpg,277362,Thriller-Policier
16261,Ainsi va la vie,2016-09-14,http://fr.web.img6.acsta.net/pictures/16/05/25/14/29/296718.jpg,214642,Comédie dramatique
16262,La La Land,2017-01-25,http://fr.web.img4.acsta.net/pictures/16/11/10/13/52/169386.jpg,229490,Drame
16265,Présumé innocent,1990-10-10,http://fr.web.img2.acsta.net/medias/nmedia/18/66/81/59/19166980.jpg,6003,Thriller-Policier
16266,Monster Problems,2021-03-03,http://fr.web.img4.acsta.net/pictures/19/12/19/10/28/4462457.jpg,209011,Comédie
16267,Dalton Trumbo,2016-04-27,http://fr.web.img4.acsta.net/pictures/16/04/07/14/23/140669.jpg,224115,Drame
16268,Catwoman,2004-09-08,http://fr.web.img4.acsta.net/medias/nmedia/18/35/23/93/18385294.jpg,33907,Action
16269,Les Sept femmes de Barberousse,1955-05-04,http://fr.web.img3.acsta.net/medias/nmedia/18/64/99/86/19001302.jpg,35955,Comédie
16270,Mortal Engines,2018-12-12,http://fr.web.img1.acsta.net/pictures/18/11/29/16/57/0851659.jpg,176755,Action
16273,Who's That Girl ?,1987-11-18,http://fr.web.img6.acsta.net/medias/nmedia/18/66/75/14/18952562.jpg,43636,Comédie
16274,Creed II,2019-01-09,http://fr.web.img5.acsta.net/pictures/18/11/27/14/25/1451897.jpg,244084,Drame
16275,L'Adieu aux armes,2018-11-14,http://fr.web.img5.acsta.net/pictures/18/08/27/16/00/0735799.jpg,131957,Drame
16276,Le Démon des armes,1950-08-18,http://fr.web.img5.acsta.net/medias/nmedia/18/36/26/50/18466829.jpg,1141,Thriller-Policier
16277,Fences,2017-02-22,http://fr.web.img6.acsta.net/pictures/16/12/21/17/22/245110.jpg,218229,Drame
16278,L'Ennemi public,1934-04-23,http://fr.web.img3.acsta.net/medias/nmedia/18/65/11/17/18921697.jpg,26229,Action
16279,L'Exorciste,1974-09-11,http://fr.web.img5.acsta.net/medias/nmedia/18/65/19/82/18835952.jpg,27765,Thriller-Policier
16280,We Are Your Friends,2015-08-26,http://fr.web.img6.acsta.net/pictures/15/07/21/14/02/325344.jpg,229493,Drame
16282,Dope,2015-11-04,http://fr.web.img2.acsta.net/pictures/15/10/14/14/56/168375.jpg,233845,Comédie
16283,Agents très spéciaux - Code U.N.C.L.E,2015-09-16,http://fr.web.img5.acsta.net/pictures/15/07/30/13/01/266725.jpg,180341,Thriller-Policier
16285,Alice comedies 2,2018-01-17,http://fr.web.img5.acsta.net/pictures/18/01/10/14/24/3984780.jpg,255349,Animation
16288,Le Témoin du mal,1998-03-18,http://fr.web.img5.acsta.net/medias/nmedia/18/36/07/39/18923180.jpg,16502,Thriller-Policier
16289,Rivière sans retour,2016-11-09,http://fr.web.img1.acsta.net/pictures/16/10/19/11/09/427687.jpg,887,Action
16295,Experimenter,2016-01-27,http://fr.web.img5.acsta.net/pictures/16/01/04/10/15/546531.jpg,230007,Drame
16297,Des Porto Ricains à Paris,2016-09-21,http://fr.web.img5.acsta.net/pictures/16/09/07/17/25/509210.jpg,237431,Comédie
16298,La Voie de la justice,2020-01-29,http://fr.web.img1.acsta.net/pictures/20/01/14/09/12/0418204.jpg,239735,Drame
16299,Bohemian Rhapsody,2018-10-31,http://fr.web.img1.acsta.net/pictures/18/05/15/16/26/2028013.jpg,185719,Drame
16304,Match d'amour,1949-01-01,http://fr.web.img2.acsta.net/pictures/210/110/21011052_20130607150044417.jpg,12664,Comédie
16305,Antebellum,2020-04-22,http://fr.web.img3.acsta.net/pictures/20/03/06/15/34/5519786.jpg,275832,Thriller-Policier
16306,Terminator: Dark Fate,2019-10-23,http://fr.web.img3.acsta.net/pictures/19/08/30/11/17/5199565.jpg,146552,Action
16308,Miracle Mile,2017-06-28,http://fr.web.img4.acsta.net/pictures/17/05/30/16/30/411934.jpg,147320,Action
16309,Tigre et dragon,2000-10-04,http://fr.web.img6.acsta.net/medias/04/96/14/049614_af.jpg,25720,Action
16310,Mystic River,2003-10-15,http://fr.web.img3.acsta.net/medias/nmedia/18/35/15/02/18364611.jpg,34680,Drame
16314,The Sunchaser,1996-05-29,http://fr.web.img1.acsta.net/medias/nmedia/18/36/26/93/18467229.jpg,14713,Drame
16315,Le Pont des Espions,2015-12-02,http://fr.web.img6.acsta.net/pictures/15/09/07/12/58/160047.jpg,228473,Thriller-Policier
16316,Steve McQueen: The Man & Le Mans,2015-11-04,http://fr.web.img1.acsta.net/pictures/15/05/04/15/28/398903.jpg,230009,Documentaire
16317,Bad Moms 2,2017-11-29,http://fr.web.img4.acsta.net/pictures/17/10/25/16/33/2756524.jpg,251257,Comédie
16318,Le Caméraman,2005-08-24,http://fr.web.img4.acsta.net/medias/nmedia/18/77/63/28/19416377.jpg,1402,Comédie
16319,Sherlock Junior,1924-10-28,http://fr.web.img2.acsta.net/pictures/19/12/03/12/14/5494600.jpg,2426,Comédie
16321,Sang chaud pour meurtre de sang-froid,1992-04-08,http://fr.web.img6.acsta.net/medias/nmedia/18/66/37/95/18930163.jpg,7290,Drame
16322,Une surprise pour Noël,2015-11-25,http://fr.web.img5.acsta.net/pictures/15/10/19/12/52/187114.jpg,240250,Animation
16323,La Belle de Saïgon,2020-06-24,http://fr.web.img6.acsta.net/medias/nmedia/18/76/40/82/19287346.jpg,49530,Drame
16324,Crazy Rich Asians,2018-11-07,http://fr.web.img3.acsta.net/pictures/18/09/17/15/47/3771769.jpg,251258,Comédie
16326,L'Homme tranquille,2018-05-09,http://fr.web.img1.acsta.net/pictures/18/02/28/09/41/3509689.jpg,1147,Comédie
16327,Les Bas-fonds new-yorkais,2018-01-10,http://fr.web.img5.acsta.net/pictures/18/01/09/09/12/0121392.jpg,8059,Thriller-Policier
16328,Money Monster,2016-05-12,http://fr.web.img3.acsta.net/pictures/16/04/14/14/18/103982.jpg,214139,Thriller-Policier
16330,It Comes At Night,2017-06-21,http://fr.web.img4.acsta.net/pictures/17/05/31/11/09/176792.jpg,237947,Thriller-Policier
16331,Mes autres vies de chien,2019-08-21,http://fr.web.img3.acsta.net/pictures/19/07/24/15/03/5337096.jpg,264572,Comédie
16332,La Splendeur des Amberson,1946-11-15,http://fr.web.img1.acsta.net/medias/nmedia/18/77/82/39/19432304.jpg,2684,Drame
16333,Un amour d'hiver,2014-03-12,http://fr.web.img6.acsta.net/pictures/14/01/14/15/28/269516.jpg,199292,Drame
16334,Eternals,2020-11-04,http://fr.web.img6.acsta.net/pictures/19/07/22/12/41/1985226.jpg,136316,Action
16335,Graffiti Party,1979-06-21,http://fr.web.img1.acsta.net/medias/nmedia/18/35/05/05/affiche.jpg,14716,Comédie dramatique
16337,A Fuller Life,2018-01-03,http://fr.web.img6.acsta.net/pictures/17/12/14/11/15/2795423.jpg,223612,Documentaire
16338,Matrix Reloaded,2003-05-16,http://fr.web.img3.acsta.net/medias/nmedia/00/02/53/34/affiche.jpg,28540,Action
16339,Charlie's Angels,2019-12-25,http://fr.web.img1.acsta.net/pictures/19/10/14/14/05/3710938.jpg,241020,Action
16340,Contrôle parental,2018-08-01,http://fr.web.img3.acsta.net/pictures/18/07/13/14/35/2395391.jpg,242812,Comédie
16341,"Moi, député",2012-08-29,http://fr.web.img6.acsta.net/medias/nmedia/18/92/36/38/20195364.jpg,194940,Comédie
16342,L'Inspecteur Harry,1972-02-16,http://fr.web.img4.acsta.net/medias/nmedia/18/64/13/09/18758937.jpg,381,Thriller-Policier
16343,Hunger Games - La Révolte : Partie 2,2015-11-18,http://fr.web.img3.acsta.net/pictures/15/10/01/10/16/256927.jpg,204925,Action
16345,Magnum Force,1974-02-27,http://fr.web.img5.acsta.net/medias/nmedia/18/64/41/18/18776391.jpg,382,Action
16346,The Photograph,2020-05-13,http://fr.web.img1.acsta.net/pictures/20/01/16/13/05/1313840.jpg,272766,Drame
16347,Les Schtroumpfs et le village perdu,2017-04-05,http://fr.web.img3.acsta.net/pictures/17/02/07/16/09/367556.jpg,207486,Animation
16349,Batman v Superman : L’Aube de la Justice,2016-03-23,http://fr.web.img2.acsta.net/pictures/16/02/03/11/17/130929.jpg,219262,Action
16352,Extrêmement fort et incroyablement près,2012-02-29,http://fr.web.img3.acsta.net/medias/nmedia/18/86/06/90/20045444.jpg,179838,Drame
